A!NET_NAME!REFDES!PIN_NUMBER!FUNC_LOGICAL_PATH!COMP_DEVICE_TYPE!FUNC_SCH_SIZE!FUNC_HAS_FIXED_SIZE!FUNC_DES!PIN_NET_SHORT!PIN_NO_SWAP_PIN!PIN_NO_PIN_ESCAPE!PIN_CDS_PINID!PIN_XNET_PINS!PIN_PIN_ESCAPE!PIN_PIN_SIGNAL_MODEL!PIN_NO_DRC!PIN_NO_SHAPE_CONNECT!
J!G:/github/PLL_FM_HW/FlashLight/PCB/FLASHLIGHT_V23.brd!Tue Jan 18 16:53:26 2022!-302.8998!-307.1480!1223.6402!457.3920!0.0001!millimeters!FLASHLIGHT!63.157480 mil!8!UP TO DATE!
S!N9316428!BT1!1!@flashlight.schematic1(sch_1):ins9314126@discrete.\battery.normal\(chips)!BATTERY_C0805_CR1220-3V!!!F355!!!!!!!!!!
S!GND!BT1!2!@flashlight.schematic1(sch_1):ins9314126@discrete.\battery.normal\(chips)!BATTERY_C0805_CR1220-3V!!!F355!!!!!!!!!!
S!VDD12_MOTOR!C47!1!@flashlight.schematic1(sch_1):ins9499569@discrete.\cap np.normal\(chips)!CAP NP_C1210_10UF!!!F264!!!!!!!!!!
S!GND!C47!2!@flashlight.schematic1(sch_1):ins9499569@discrete.\cap np.normal\(chips)!CAP NP_C1210_10UF!!!F264!!!!!!!!!!
S!VDD12_MOTOR!C46!1!@flashlight.schematic1(sch_1):ins9499658@discrete.\cap np.normal\(chips)!CAP NP_C1210_10UF!!!F263!!!!!!!!!!
S!GND!C46!2!@flashlight.schematic1(sch_1):ins9499658@discrete.\cap np.normal\(chips)!CAP NP_C1210_10UF!!!F263!!!!!!!!!!
S!VDD12_MOTOR!C102!1!@flashlight.schematic1(sch_1):ins9499684@discrete.\cap np.normal\(chips)!CAP NP_C1210_10UF!!!F262!!!!!!!!!!
S!GND!C102!2!@flashlight.schematic1(sch_1):ins9499684@discrete.\cap np.normal\(chips)!CAP NP_C1210_10UF!!!F262!!!!!!!!!!
S!VDD12_MOTOR!C103!1!@flashlight.schematic1(sch_1):ins9500051@discrete.\cap np.normal\(chips)!CAP NP_C1210_10UF!!!F261!!!!!!!!!!
S!GND!C103!2!@flashlight.schematic1(sch_1):ins9500051@discrete.\cap np.normal\(chips)!CAP NP_C1210_10UF!!!F261!!!!!!!!!!
S!N07246!C34!1!@flashlight.schematic1(sch_1):ins7150@discrete.\cap np.normal\(chips)!CAP NP_C0603_5.6NF!!!F266!!!!!!!!!!
S!N07166!C34!2!@flashlight.schematic1(sch_1):ins7150@discrete.\cap np.normal\(chips)!CAP NP_C0603_5.6NF!!!F266!!!!!!!!!!
S!N9288776!C49!1!@flashlight.schematic1(sch_1):ins9286659@discrete.\cap np.normal\(chips)!CAP NP_C0603_5.6NF!!!F265!!!!!!!!!!
S!N9288809!C49!2!@flashlight.schematic1(sch_1):ins9286659@discrete.\cap np.normal\(chips)!CAP NP_C0603_5.6NF!!!F265!!!!!!!!!!
S!N07683!C33!1!@flashlight.schematic1(sch_1):ins7657@discrete.\cap np.normal\(chips)!CAP NP_C0603_10NF!!!F260!!!!!!!!!!
S!N07673!C33!2!@flashlight.schematic1(sch_1):ins7657@discrete.\cap np.normal\(chips)!CAP NP_C0603_10NF!!!F260!!!!!!!!!!
S!N9286764!C43!1!@flashlight.schematic1(sch_1):ins9286721@discrete.\cap np.normal\(chips)!CAP NP_C0603_10NF!!!F259!!!!!!!!!!
S!N9286760!C43!2!@flashlight.schematic1(sch_1):ins9286721@discrete.\cap np.normal\(chips)!CAP NP_C0603_10NF!!!F259!!!!!!!!!!
S!GND!TP6!1!@flashlight.schematic1(sch_1):ins9475993@discrete.\t point a.normal\(chips)!T POINT A_TP_SMD_CIR_2D0_T POINT A!!!F52!!!!!!!!!!
S!VDD12_LDM!TP5!1!@flashlight.schematic1(sch_1):ins9476114@discrete.\t point a.normal\(chips)!T POINT A_TP_SMD_CIR_2D0_T POINT A!!!F51!!!!!!!!!!
S!OSC_IN!Y1!1!@flashlight.schematic1(sch_1):ins9470760@flashlight.\crystal_1.normal\(chips)!CRYSTAL_1_CRY-SMD-3D2X2D5MM-4P_8MHZ!!!F0!!!!!!!!!!
S!GND!Y1!2!@flashlight.schematic1(sch_1):ins9470760@flashlight.\crystal_1.normal\(chips)!CRYSTAL_1_CRY-SMD-3D2X2D5MM-4P_8MHZ!!!F0!!!!!!!!!!
S!OSC_OUT!Y1!3!@flashlight.schematic1(sch_1):ins9470760@flashlight.\crystal_1.normal\(chips)!CRYSTAL_1_CRY-SMD-3D2X2D5MM-4P_8MHZ!!!F0!!!!!!!!!!
S!GND!Y1!4!@flashlight.schematic1(sch_1):ins9470760@flashlight.\crystal_1.normal\(chips)!CRYSTAL_1_CRY-SMD-3D2X2D5MM-4P_8MHZ!!!F0!!!!!!!!!!
S!GND!TP1!1!@flashlight.schematic1(sch_1):ins9471459@connector.\test point.normal\(chips)!TEST POINT_SCREW-3D5-2D5_TEST POINT!!!F56!!!!!!!!!!
S!GND!TP3!1!@flashlight.schematic1(sch_1):ins9471479@connector.\test point.normal\(chips)!TEST POINT_SCREW-3D5-2D5_TEST POINT!!!F55!!!!!!!!!!
S!GND!TP2!1!@flashlight.schematic1(sch_1):ins9471497@connector.\test point.normal\(chips)!TEST POINT_SCREW-3D5-2D5_TEST POINT!!!F54!!!!!!!!!!
